id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,iso3,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
216225,NIG-2015-2-11433-10,2015,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD007233,2015-11-22,Cult Clash, Lagos""",Nigeria Watch IBD007233,2015-11-22,"Cult Clash, Lagos",,1,Lagos town,"Awoseyin, Odunlade and Agunbiade streets, Shomolu, Lagos",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2015-11-22 00:00:00.000,2015-11-22 00:00:00.000,0,0,0,3,3,3,3,,
207706,NIG-2015-2-11433-2,2015,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""National Daily,2015-12-26,Courts remands two cult members for murder""",National Daily,2015-12-26,Courts remands two cult members for murder,,1,Lagos town,"Bajulaiye Canal area of Shomolu, Lagos",Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2015-12-01 00:00:00.000,2015-12-01 00:00:00.000,1,0,0,0,1,1,1,,
306921,NIG-2016-2-11433-16,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Daily Independent,2016-01-14,Five Killed, Five Injured In Ikorodu Cult Clash""",Daily Independent,2016-01-14,"Five Killed, Five Injured In Ikorodu Cult Clash",,1,Ikorodu town,"Ikorodu, Lagos",Lagos state,Ikorodu lga,6.615260,3.506900,POINT (3.5069 6.61526),139328,Nigeria,NGA,475,Africa,1,1,2016-01-12 00:00:00.000,2016-01-12 00:00:00.000,0,0,0,5,5,5,5,,
218849,NIG-2016-2-11433-0,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2016-01-26,Robber-Cultist, Terror, Dies in Gun Battle With Police""",All Africa,2016-01-26,"Robber-Cultist, Terror, Dies in Gun Battle With Police",,4,Lagos state,"Idumota area, Lagos state",Lagos state,,6.583330,3.750000,POINT (3.75 6.58333),139328,Nigeria,NGA,475,Africa,1,3,2016-01-18 00:00:00.000,2016-01-24 00:00:00.000,0,0,0,2,2,2,2,,
236069,NIG-2016-2-11433-8,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD007670,2016-01-23,Cult Killings, Lagos""",Nigeria Watch IBD007670,2016-01-23,"Cult Killings, Lagos",,3,Shomolu lga,"19 Oshinfolarin Street, Bariga, Shomolu LGA",Lagos state,Shomolu lga,6.557520,3.380700,POINT (3.3807 6.55752),139327,Nigeria,NGA,475,Africa,2,2,2016-01-20 00:00:00.000,2016-01-23 00:00:00.000,2,0,0,1,3,3,3,,
236071,NIG-2016-2-11433-9,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD007859,2016-02-19,Cult Clash, Ogun""",Nigeria Watch IBD007859,2016-02-19,"Cult Clash, Ogun",,1,Sanngo-Ota town,"Sango Ota, Ado-Odo/Ota LGA",Ogun state,Ado-Odo/Ota lga,6.705300,3.239810,POINT (3.23981 6.7053),139327,Nigeria,NGA,475,Africa,1,1,2016-02-19 00:00:00.000,2016-02-19 00:00:00.000,1,0,0,0,1,1,1,,
236055,NIG-2016-2-11433-3,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD008271,2016-03-26,Cult Clash, Delta""",Nigeria Watch IBD008271,2016-03-26,"Cult Clash, Delta",,1,Agbor town,"Owa, Agbor",Delta state,Ika South lga,6.251830,6.193370,POINT (6.19337 6.25183),138613,Nigeria,NGA,475,Africa,1,1,2016-03-26 00:00:00.000,2016-03-26 00:00:00.000,0,0,0,4,4,4,4,,
236056,NIG-2016-2-11433-4,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,2,"""Nigeria Watch IBD008549,2016-05-16,Cult Clash, Edo"";""Nigerian Tribune,2016-05-16,4 feared killed in Benin renewed cult war""",Nigeria Watch IBD008549;Nigerian Tribune,2016-05-16;2016-05-16,"Cult Clash, Edo;4 feared killed in Benin renewed cult war","the state Police Public Relations Officer (PPRO), Abiodun Osifo",1,Benin city town,Benin metropolis,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,2,2016-05-15 00:00:00.000,2016-05-16 00:00:00.000,0,0,0,4,4,4,4,,
236057,NIG-2016-2-11433-5,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD008594,2016-05-19,Cult Killing, Oyo""",Nigeria Watch IBD008594,2016-05-19,"Cult Killing, Oyo",,1,Apete town,Akere area of Apete,Oyo state,Ido lga,7.449170,3.872220,POINT (3.87222 7.44917),140048,Nigeria,NGA,475,Africa,1,2,2016-05-18 00:00:00.000,2016-05-19 00:00:00.000,2,1,0,0,3,3,3,,
236076,NIG-2016-2-11433-10,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD009040,2016-07-02,Cult Clash, Ogun""",Nigeria Watch IBD009040,2016-07-02,"Cult Clash, Ogun",,1,Owoye village,Owode,Ogun state,Ado-Odo/Ota lga,6.606000,3.081930,POINT (3.08193 6.606),139327,Nigeria,NGA,475,Africa,2,4,2016-06-25 00:00:00.000,2016-07-02 00:00:00.000,1,0,0,7,8,8,8,,
236077,NIG-2016-2-11433-11,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD009041,2016-07-04,Cult Clash, Ogun""",Nigeria Watch IBD009041,2016-07-04,"Cult Clash, Ogun",,3,Ado-Odo/Ota lga,"Iloye, Ado-Odo/Ota LGA",Ogun state,Ado-Odo/Ota lga,6.623660,3.086260,POINT (3.08626 6.62366),139327,Nigeria,NGA,475,Africa,1,1,2016-07-04 00:00:00.000,2016-07-04 00:00:00.000,3,0,0,0,3,3,3,,
306925,NIG-2016-2-11433-17,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigerian Tribune,2016-07-07,RAMADAN DAY CULT WAR CLAIMS ONE, LEAVES MANY INJURED""",Nigerian Tribune,2016-07-07,"RAMADAN DAY CULT WAR CLAIMS ONE, LEAVES MANY INJURED",,1,Lagos town,Ajegunle area of Lagos State,Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,1,2016-07-06 00:00:00.000,2016-07-06 00:00:00.000,0,0,0,2,2,2,2,,
236086,NIG-2016-2-11433-12,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigerian Tribune,2016-08-08,2 KILLED AS CULTISTS HOLD 'ANNIVERSARY'""",Nigerian Tribune,2016-08-08,2 KILLED AS CULTISTS HOLD 'ANNIVERSARY',,1,Sanngo-Ota town,Dalemo and Ajegunle areas of Sango Ota,Ogun state,Ado-Odo/Ota lga,6.705300,3.239810,POINT (3.23981 6.7053),139327,Nigeria,NGA,475,Africa,1,1,2016-08-08 00:00:00.000,2016-08-08 00:00:00.000,2,0,0,0,2,2,2,,
231210,NIG-2016-2-11433-1,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2016-08-24,Three Feared Dead in Edo Cult Clash""",All Africa,2016-08-24,Three Feared Dead in Edo Cult Clash,Witness,1,Benin city town,Benin,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2016-08-21 00:00:00.000,2016-08-21 00:00:00.000,0,0,0,1,1,1,1,,
231211,NIG-2016-2-11433-2,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2016-08-24,Three Feared Dead in Edo Cult Clash""",All Africa,2016-08-24,Three Feared Dead in Edo Cult Clash,,1,Benin city town,Benin,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,1,1,2016-08-23 00:00:00.000,2016-08-23 00:00:00.000,0,0,0,2,2,2,2,,
236087,NIG-2016-2-11433-13,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD009541,2016-09-21,Stab to Death in Cult clash, Lagos""",Nigeria Watch IBD009541,2016-09-21,"Stab to Death in Cult clash, Lagos",,4,Lagos state,"Surulere Estate, AIT Road in the Alagbado. Ifako-Ijaye LGA",Lagos state,,6.583330,3.750000,POINT (3.75 6.58333),139328,Nigeria,NGA,475,Africa,1,1,2016-09-21 00:00:00.000,2016-09-21 00:00:00.000,1,1,0,0,2,3,2,,
236059,NIG-2016-2-11433-6,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD009616,2016-10-02,Cult Clash, Lagos""",Nigeria Watch IBD009616,2016-10-02,"Cult Clash, Lagos",,3,Ikorodu lga,"Anibaba, Ikorodu",Lagos state,Ikorodu lga,6.626410,3.551670,POINT (3.55167 6.62641),139328,Nigeria,NGA,475,Africa,1,1,2016-10-02 00:00:00.000,2016-10-02 00:00:00.000,0,0,0,2,2,2,2,,
236088,NIG-2016-2-11433-14,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD009670,2016-10-11,Cult Clash, Lagos""",Nigeria Watch IBD009670,2016-10-11,"Cult Clash, Lagos",,3,Ibeju/Lekki lga,"Ajah and Epe area, Ibeju/Lekki LGA",Lagos state,Ibeju/Lekki lga,6.454500,3.943180,POINT (3.94318 6.4545),138608,Nigeria,NGA,475,Africa,1,1,2016-10-11 00:00:00.000,2016-10-11 00:00:00.000,0,0,0,1,1,1,1,,
236061,NIG-2016-2-11433-7,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD009781,2016-10-25,Cult Clash, Lagos""",Nigeria Watch IBD009781,2016-10-25,"Cult Clash, Lagos",,4,Lagos state,"Federal Housing Estate, Abesan, Ipaja",Lagos state,,6.583330,3.750000,POINT (3.75 6.58333),139328,Nigeria,NGA,475,Africa,1,1,2016-10-25 00:00:00.000,2016-10-25 00:00:00.000,1,4,0,0,5,5,5,,
306938,NIG-2016-2-11433-18,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2016-11-28,Four Feared Dead in Auchi Cult Clash

AU 	
Alemma-Ozioruva Aliu""",All Africa,2016-11-28,"Four Feared Dead in Auchi Cult Clash

AU 	
Alemma-Ozioruva Aliu",,1,Auchi town,Auchi in Edo,Edo state,Etsako West lga,7.066667,6.266667,POINT (6.266667 7.066667),140053,Nigeria,NGA,475,Africa,1,1,2016-11-24 00:00:00.000,2016-11-24 00:00:00.000,0,0,0,4,4,4,4,,
236089,NIG-2016-2-11433-15,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch IBD010272,2016-12-19,Cult Clash, Delta""",Nigeria Watch IBD010272,2016-12-19,"Cult Clash, Delta",,1,Ibusa town,"Ibusa Town, Oshimili North LGA",Delta state,Oshimili North lga,6.176570,6.629290,POINT (6.62929 6.17657),138614,Nigeria,NGA,475,Africa,1,1,2016-12-19 00:00:00.000,2016-12-19 00:00:00.000,0,0,0,4,4,4,4,,
306954,NIG-2016-2-11433-19,2016,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigerian Tribune,2017-01-04,3 dead in Ogun cult clash""",Nigerian Tribune,2017-01-04,3 dead in Ogun cult clash,,2,Sanngo-Ota town,"Sango area, Ogun",Ogun state,Ado-Odo/Ota lga,6.705300,3.239810,POINT (3.23981 6.7053),139327,Nigeria,NGA,475,Africa,1,1,2016-12-30 00:00:00.000,2016-12-30 00:00:00.000,1,0,0,0,1,1,1,,
306948,NIG-2017-2-11433-8,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigerian Tribune,2017-01-04,3 dead in Ogun cult clash""",Nigerian Tribune,2017-01-04,3 dead in Ogun cult clash,,2,Sanngo-Ota town,Sango area of Ogun State,Ogun state,Ado-Odo/Ota lga,6.705300,3.239810,POINT (3.23981 6.7053),139327,Nigeria,NGA,475,Africa,1,1,2017-01-03 00:00:00.000,2017-01-03 00:00:00.000,0,2,0,0,2,2,2,,
240837,NIG-2017-2-11433-2,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch,2017-01-08,Cult Clash, Lagos""",Nigeria Watch,2017-01-08,"Cult Clash, Lagos",,3,Ajeromi-Ifelodun lga,"Muri Ojora Street, Amukoko, Ajeromi-Ifelodun LGA",Lagos state,Ajeromi-Ifelodun lga,6.456226,3.336325,POINT (3.336325 6.456226),138607,Nigeria,NGA,475,Africa,1,1,2017-01-08 00:00:00.000,2017-01-08 00:00:00.000,0,0,0,2,2,2,2,,
240838,NIG-2017-2-11433-3,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch,2017-01-11,Cult Killing, Ogun""",Nigeria Watch,2017-01-11,"Cult Killing, Ogun",,3,Ijebu North lga,"Ojowo, Oke – Sopen and Atikori, Ijebu North LGA",Ogun state,Ijebu North lga,6.995510,3.970850,POINT (3.97085 6.99551),139328,Nigeria,NGA,475,Africa,1,1,2017-01-11 00:00:00.000,2017-01-11 00:00:00.000,0,0,0,1,1,1,1,,
237693,NIG-2017-2-11433-0,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2017-04-12,Seven Feared Dead As Cultists Clash in Ilorin""",All Africa,2017-04-12,Seven Feared Dead As Cultists Clash in Ilorin,,1,Ilorin town,Ilorin,Kwara state,Ilorin East lga,8.500000,4.550000,POINT (4.55 8.5),142210,Nigeria,NGA,475,Africa,2,2,2017-04-07 00:00:00.000,2017-04-08 00:00:00.000,0,0,0,7,7,7,7,,
240881,NIG-2017-2-11433-5,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch,2017-05-18,Cult Killing, Ogun""",Nigeria Watch,2017-05-18,"Cult Killing, Ogun",,3,Ifo lga,"Ijoko area, Ifo LGA",Ogun state,Ifo lga,6.781970,3.251950,POINT (3.25195 6.78197),139327,Nigeria,NGA,475,Africa,1,1,2017-05-18 00:00:00.000,2017-05-18 00:00:00.000,1,0,0,0,1,1,1,,
238862,NIG-2017-2-11433-1,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,2,"""All Africa,2017-06-28,Reign of Terror As Serial Killings, Cult Activities Hit Akure"";""All Africa,2017-06-28,Tension Grips Akure Residents As Cult Clashes Claim 10 Lives""",All Africa;All Africa,2017-06-28;2017-06-28,"Reign of Terror As Serial Killings, Cult Activities Hit Akure;Tension Grips Akure Residents As Cult Clashes Claim 10 Lives",Local residents,1,Akure town,Akure town,Ondo state,Akure South lga,7.252560,5.193120,POINT (5.19312 7.25256),140051,Nigeria,NGA,475,Africa,2,2,2017-06-25 00:00:00.000,2017-06-28 00:00:00.000,0,0,0,10,10,10,3,,
306961,NIG-2017-2-11433-9,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2017-07-15,Suspected cultists kill member of rival group in Ilorin""",Vanguard,2017-07-15,Suspected cultists kill member of rival group in Ilorin,,1,Ilorin town,Ilorin,Kwara state,Ilorin East lga,8.500000,4.550000,POINT (4.55 8.5),142210,Nigeria,NGA,475,Africa,1,1,2017-07-14 00:00:00.000,2017-07-14 00:00:00.000,0,1,0,0,1,1,1,,
240871,NIG-2017-2-11433-4,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch,2017-07-26,Cult Clash, Ondo""",Nigeria Watch,2017-07-26,"Cult Clash, Ondo",,1,Ondo town,Ondo Town,Ondo state,Ondo west lga,7.093160,4.835280,POINT (4.83528 7.09316),140050,Nigeria,NGA,475,Africa,1,1,2017-07-26 00:00:00.000,2017-07-26 00:00:00.000,1,1,0,0,2,2,2,,
306962,NIG-2017-2-11433-10,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Nation,2017-10-28,Five die as cultists clash in Ikorodu

AU 	
Precious Igbonwelundu""",The Nation,2017-10-28,"Five die as cultists clash in Ikorodu

AU 	
Precious Igbonwelundu",,1,Imota town,Imota in Ikorodu,Lagos state,Ikorodu lga,6.663620,3.669450,POINT (3.66945 6.66362),139328,Nigeria,NGA,475,Africa,1,1,2017-10-27 00:00:00.000,2017-10-27 00:00:00.000,0,0,0,5,5,5,5,,
249968,NIG-2017-2-11433-7,2017,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Nigeria Watch,2017-12-24,Cultists Kill 2, Lagos""",Nigeria Watch,2017-12-24,"Cultists Kill 2, Lagos",,1,Ajah town,"Ajah, Eti-Osa LGA, Lagos state",Lagos state,Eti-Osa lga,6.469620,3.562870,POINT (3.56287 6.46962),138608,Nigeria,NGA,475,Africa,1,1,2017-12-24 00:00:00.000,2017-12-24 00:00:00.000,0,1,0,1,2,2,2,,
256693,NIG-2018-2-11433-2,2018,false,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2018-05-24,I Killed Rival Cult Member, Sold His Palms for N5,000 - Suspect""",All Africa,2018-05-24,"I Killed Rival Cult Member, Sold His Palms for N5,000 - Suspect",the perpetrator,1,Ilaro town,"at Library Junction, Ilaro town, Yewa South Local Government Area of Ogun State",Ogun state,Egbado South/Yewa South lga,6.889010,3.014160,POINT (3.01416 6.88901),139327,Nigeria,NGA,475,Africa,1,1,2018-02-12 00:00:00.000,2018-02-12 00:00:00.000,0,1,0,0,1,1,1,,
262299,NIG-2018-2-11433-0,2018,false,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vangaurd Nigeria,2018-06-08,4 cultists die in Ilorin gun battle  Read more at: https://www.vanguardngr.com/2018/06/4-cultists-die-ilorin-gun-battle/""",Vangaurd Nigeria,2018-06-08,4 cultists die in Ilorin gun battle  Read more at: https://www.vanguardngr.com/2018/06/4-cultists-die-ilorin-gun-battle/,,1,Ilorin town,in Agbabiaka end of upper Gaa Akanbi in Ilorin,Kwara state,Ilorin East lga,8.500000,4.550000,POINT (4.55 8.5),142210,Nigeria,NGA,475,Africa,1,4,2018-05-01 00:00:00.000,2018-05-10 00:00:00.000,0,1,0,0,1,1,1,,
262298,NIG-2018-2-11433-1,2018,false,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vangaurd Nigeria,2018-06-08,4 cultists die in Ilorin gun battle  Read more at: https://www.vanguardngr.com/2018/06/4-cultists-die-ilorin-gun-battle/""",Vangaurd Nigeria,2018-06-08,4 cultists die in Ilorin gun battle  Read more at: https://www.vanguardngr.com/2018/06/4-cultists-die-ilorin-gun-battle/,,1,Ilorin town,in Agbabiaka end of upper Gaa Akanbi in Ilorin,Kwara state,Ilorin East lga,8.500000,4.550000,POINT (4.55 8.5),142210,Nigeria,NGA,475,Africa,1,1,2018-06-04 00:00:00.000,2018-06-04 00:00:00.000,2,2,0,0,4,4,4,,
306975,NIG-2018-2-11433-3,2018,false,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""All Africa,2018-06-18,1 Killed in Lagos Cult Clash
CR 	Vanguard""",All Africa,2018-06-18,"1 Killed in Lagos Cult Clash
CR 	Vanguard",,1,Ketu village,"Ketu, near Lagos",Lagos state,Epe lga,6.634830,3.880520,POINT (3.88052 6.63483),139328,Nigeria,NGA,475,Africa,1,1,2018-06-17 00:00:00.000,2018-06-17 00:00:00.000,0,0,0,1,1,1,1,,
306983,NIG-2018-2-11433-5,2018,false,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2018-11-21,Two killed, score injured in Ikorodu cult clash""",The Punch,2018-11-21,"Two killed, score injured in Ikorodu cult clash",,2,Ikorodu town,Ikorodu area,Lagos state,Ikorodu lga,6.615260,3.506900,POINT (3.5069 6.61526),139328,Nigeria,NGA,475,Africa,1,1,2018-11-18 00:00:00.000,2018-11-18 00:00:00.000,0,0,0,2,2,2,2,,
307154,NIG-2018-2-11433-6,2018,false,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Daily Independent,2018-12-13,BREAKING: Two Die, Many Injured As Cultists Clash In Ikorodu""",Daily Independent,2018-12-13,"BREAKING: Two Die, Many Injured As Cultists Clash In Ikorodu","the state Police Public Relations Officer, Chike Oti",1,Baiyeku village,"Baiyeku, Ikorodu area of Lagos State

Awobo and Shelewu areas of Igbogbo-Baiyeku, Ikorodu",Lagos state,Ikorodu lga,6.533330,3.550000,POINT (3.55 6.53333),139328,Nigeria,NGA,475,Africa,1,1,2018-12-12 00:00:00.000,2018-12-12 00:00:00.000,0,0,0,2,2,2,2,,
274558,NIG-2018-2-11433-7,2018,false,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-01-02,Cultists kill 3 in Badagry, Ondo""",Vanguard,2019-01-02,"Cultists kill 3 in Badagry, Ondo",,1,Ondo town,in Ondo town,Ondo state,Ondo west lga,7.093160,4.835280,POINT (4.83528 7.09316),140050,Nigeria,NGA,475,Africa,1,1,2018-12-31 00:00:00.000,2018-12-31 00:00:00.000,0,0,0,0,0,2,0,,
274555,NIG-2019-2-11433-0,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,2,"""Vanguard ,2019-01-01,One killed as cultists strike on New Year’s Day in Badagry"";""NaijaGists.com,2019-01-01, Black Axe & Eiye Cultist In Bloody Clash In Badagry Lagos On New Year's Day""",Vanguard ;NaijaGists.com,2019-01-01;2019-01-01,One killed as cultists strike on New Year’s Day in Badagry; Black Axe & Eiye Cultist In Bloody Clash In Badagry Lagos On New Year's Day,,1,Badagary town,"Soglo Way in Badagry, Lagos State",Lagos state,Badagry  lga,6.431495,2.887913,POINT (2.887913 6.431495),138606,Nigeria,NGA,475,Africa,1,1,2019-01-01 00:00:00.000,2019-01-01 00:00:00.000,0,1,0,0,1,1,1,,
306580,NIG-2019-2-11433-10,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""New Telegraph,2019-08-16,Suspected cultist, butcher arrested for killing 16 in Lagos""",New Telegraph,2019-08-16,"Suspected cultist, butcher arrested for killing 16 in Lagos",a police source,1,Lagos town,Mile 12 area of Lagos,Lagos state,,6.453056,3.395833,POINT (3.395833 6.453056),138607,Nigeria,NGA,475,Africa,1,4,2019-01-01 00:00:00.000,2019-01-31 00:00:00.000,2,9,5,0,16,16,16,,
307204,NIG-2019-2-11433-15,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""Vanguard ,2019-02-17,‘Native and settler cults’ in battle for supremacy""",Vanguard,2019-02-17,‘Native and settler cults’ in battle for supremacy,,1,Benin city town,Benin city,Edo state,,6.335045,5.627492,POINT (5.627492 6.335045),138612,Nigeria,NGA,475,Africa,2,5,2019-01-13 00:00:00.000,2019-02-16 00:00:00.000,0,0,0,7,7,7,7,,
307194,NIG-2019-2-11433-13,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-01-22,Two killed in Ondo cult clashes""",The Punch,2019-01-22,Two killed in Ondo cult clashes,"eyewitness, Public Relations Officer of the State Police Command, Mr. Femi Joseph",1,Ondo town,Ondo town,Ondo state,Ondo west lga,7.093160,4.835280,POINT (4.83528 7.09316),140050,Nigeria,NGA,475,Africa,1,1,2019-01-21 00:00:00.000,2019-01-21 00:00:00.000,0,1,0,0,1,1,1,,
307196,NIG-2019-2-11433-14,2019,true,Clear,2,11433,10823,Black Axe - Eyie,11433,11433,Black Axe - Eyie,3107,3107,Black Axe,3108,3108,Eyie,1,"""The Punch,2019-01-22,Two killed in Ondo cult clashes""",The Punch,2019-01-22,Two killed in Ondo cult clashes,"Public Relations Officer of the State Police Command, Mr. Femi Joseph",1,Ondo town,Ondo town,Ondo state,Ondo west lga,7.093160,4.835280,POINT (4.83528 7.09316),140050,Nigeria,NGA,475,Africa,1,1,2019-01-22 00:00:00.000,2019-01-22 00:00:00.000,1,0,0,0,1,1,1,,
